,age,worksalary_class,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,salary_class
19243,40,Private,183404.0,Secondary_edu,10,Unmarried,Other-service,Unmarried,White,Female,0,0,18,United-States,<=50K
19244,46,Private,192793.0,Secondary_edu,10,Unmarried,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K
19245,41,Private,203943.0,Primary_education,8,Married,Protective-serv,Husband,Black,Male,0,0,40,United-States,<=50K
19246,53,Private,89400.0,Secondary_edu,10,Widowed,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,<=50K
19247,50,Private,237868.0,Post_Grad,14,Married,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
19248,23,Private,139187.0,Primary_education,7,Single,Handlers-cleaners,Own-child,White,Male,0,0,50,United-States,<=50K
19249,40,Private,126701.0,Graduate,13,Married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,>50K
19250,54,Self_employed,172175.0,Secondary_edu,10,Married,Transport-moving,Husband,White,Male,0,0,40,United-States,>50K
19251,45,Private,164210.0,Secondary_edu,10,Unmarried,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
19252,53,Civil_servant,379699.1999999997,Secondary_edu,9,Married,Transport-moving,Husband,Black,Male,0,0,40,United-States,>50K
19253,19,Private,198797.0,Primary_education,7,Single,Prof-specialty,Own-child,White,Male,0,0,20,Others,<=50K
19254,50,Civil_servant,379699.1999999997,Graduate,13,Unmarried,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,>50K
19255,22,Private,117618.0,Graduate,13,Single,Prof-specialty,Not-in-family,White,Male,0,0,25,United-States,<=50K
19256,30,Private,119164.0,Graduate,13,Single,Other-service,Unmarried,White,Male,0,0,40,United-States,<=50K
19257,40,Self_employed,92036.0,Graduate,13,Married,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
19258,36,Civil_servant,77146.0,Post_Grad,14,Single,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K
19259,25,Self_employed,191803.0,Secondary_edu,12,Single,Sales,Not-in-family,White,Male,0,0,50,United-States,<=50K
19260,29,Private,54932.0,Secondary_edu,9,Married,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
19261,29,Private,251694.0,Graduate,13,Single,Farming-fishing,Own-child,White,Male,0,0,50,United-States,<=50K
19262,22,Private,268145.0,Graduate,13,Single,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K
19263,56,Private,104842.0,Graduate,13,Unmarried,Prof-specialty,Unmarried,Black,Female,0,0,50,Others,<=50K
19264,60,Civil_servant,227332.0,Post_Grad,14,Married,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
19265,37,Private,212512.0,Secondary_edu,9,Married,Machine-op-inspct,Husband,White,Male,3464,0,50,United-States,<=50K
19266,53,Private,133436.0,Primary_education,5,Unmarried,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,<=50K
19267,23,Civil_servant,309055.0,Secondary_edu,10,Single,Adm-clerical,Own-child,White,Female,0,0,20,United-States,<=50K
19268,19,Private,59202.0,Secondary_edu,9,Single,Priv-house-serv,Other-relative,White,Female,0,0,18,United-States,<=50K
19269,36,Private,39463.2,Secondary_edu,10,Unmarried,Sales,Not-in-family,White,Female,3325,0,45,United-States,<=50K
19270,63,Self_employed,73559.0,Secondary_edu,9,Married,Exec-managerial,Husband,White,Male,5013,0,50,United-States,>50K
19271,31,Private,117963.0,Secondary_edu,9,Single,Handlers-cleaners,Not-in-family,White,Male,0,0,60,United-States,<=50K
19272,26,Private,169121.0,Graduate,13,Married,Sales,Husband,White,Male,0,0,48,United-States,>50K
19273,19,Private,308889.0,Primary_education,7,Single,Adm-clerical,Other-relative,Asian-Pac-Islander,Female,0,0,20,United-States,<=50K
19274,45,Civil_servant,144940.0,Post_Grad,14,Unmarried,Prof-specialty,Unmarried,Black,Female,0,0,40,United-States,<=50K
19275,63,Private,102041.0,Primary_education,7,Married,Sales,Husband,White,Male,0,0,40,United-States,<=50K
19276,26,Private,335998.0,Secondary_edu,9,Single,Sales,Not-in-family,White,Female,0,0,38,United-States,<=50K
19277,53,Private,39463.2,Secondary_edu,10,Unmarried,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
19278,27,Private,210313.0,Secondary_edu,9,Single,Handlers-cleaners,Other-relative,White,Male,0,0,28,Others,<=50K
19279,32,Private,190784.0,Secondary_edu,10,Unmarried,Machine-op-inspct,Unmarried,Amer-Indian-Eskimo,Male,0,0,40,United-States,<=50K
19280,49,Self_employed,107597.0,Secondary_edu,9,Unmarried,Exec-managerial,Unmarried,White,Female,5013,0,30,United-States,>50K
19281,59,Private,97168.0,Primary_education,6,Married,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
19282,44,Private,155930.0,Post_Grad,14,Married,Prof-specialty,Husband,White,Male,5013,0,55,United-States,>50K
19283,61,Self_employed,181033.0,Secondary_edu,9,Married,Farming-fishing,Husband,White,Male,0,0,60,United-States,<=50K
19284,41,Private,344572.0,Secondary_edu,9,Unmarried,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,<=50K
19285,46,Civil_servant,170165.0,Secondary_edu,9,Unmarried,Adm-clerical,Unmarried,White,Female,0,0,37,United-States,<=50K
19286,32,Private,178835.0,Secondary_edu,9,Single,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K
19287,29,Private,118230.0,Secondary_edu,9,Single,Sales,Not-in-family,White,Female,0,0,35,United-States,<=50K
19288,48,Private,149640.0,Post_Grad,14,Single,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K
19289,32,Private,39463.2,Secondary_edu,10,Unmarried,Exec-managerial,Unmarried,White,Female,0,0,30,United-States,<=50K
19290,21,Private,154165.0,Secondary_edu,9,Single,Handlers-cleaners,Own-child,White,Female,0,0,35,United-States,<=50K
19291,50,Self_employed,341797.0,Secondary_edu,14,Married,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K
19292,44,Civil_servant,145246.0,Post_Grad,14,Married,Prof-specialty,Husband,White,Male,0,0,44,United-States,>50K
19293,51,Private,280093.0,Secondary_edu,9,Unmarried,Adm-clerical,Other-relative,White,Female,0,0,40,United-States,<=50K
19294,42,Private,373469.0,Secondary_edu,9,Married,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
19295,27,Private,199172.0,Graduate,13,Single,Protective-serv,Own-child,White,Female,0,0,40,United-States,<=50K
19296,63,Self_employed,177199.0,Secondary_edu,9,Married,Exec-managerial,Husband,White,Male,0,0,18,United-States,<=50K
19297,33,Private,258932.0,Secondary_edu,9,Unmarried,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
19298,63,Self_employed,139960.0,Secondary_edu,9,Married,Farming-fishing,Husband,White,Male,5013,0,60,United-States,>50K
19299,39,Private,258037.0,Post_Grad,14,Single,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K
19300,32,Private,116677.0,Secondary_edu,9,Married,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
19301,30,Private,59496.0,Secondary_edu,10,Unmarried,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,<=50K
19302,43,Self_employed,39463.2,Secondary_edu,10,Married,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
19303,31,Private,200246.0,Primary_education,5,Single,Other-service,Own-child,White,Male,0,0,40,United-States,<=50K
19304,63,Civil_servant,316246.0,Graduate,13,Unmarried,Adm-clerical,Not-in-family,Black,Female,0,0,40,United-States,<=50K
19305,37,Civil_servant,239161.0,Secondary_edu,10,Unmarried,Protective-serv,Own-child,Other,Male,0,0,52,United-States,<=50K
19306,49,Self_employed,173411.0,Secondary_edu,9,Unmarried,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K
19307,29,Private,259226.0,Primary_education,7,Single,Machine-op-inspct,Own-child,White,Male,0,0,48,United-States,<=50K
19308,35,Civil_servant,195516.0,Secondary_edu,9,Unmarried,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K
19309,37,Private,200598.0,Secondary_edu,12,Married,Prof-specialty,Husband,White,Male,0,0,45,United-States,<=50K
19310,42,Civil_servant,160369.0,Post_Grad,14,Married,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K
19311,21,Private,379699.1999999997,Secondary_edu,10,Single,Prof-specialty,Own-child,White,Male,0,0,40,United-States,<=50K
19312,23,Private,147253.0,Secondary_edu,12,Single,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K
19313,35,Civil_servant,199674.0,Secondary_edu,9,Single,Other-service,Unmarried,Black,Female,0,0,40,United-States,<=50K
19314,29,Civil_servant,198493.0,Secondary_edu,11,Married,Protective-serv,Husband,White,Male,0,0,40,United-States,>50K
19315,23,Private,377121.0,Secondary_edu,10,Single,Other-service,Unmarried,White,Female,0,0,25,United-States,<=50K
19316,21,Private,379699.1999999997,Secondary_edu,10,Single,Other-service,Not-in-family,White,Female,0,0,20,United-States,<=50K
19317,45,Private,379699.1999999997,Graduate,13,Single,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K
19318,24,Private,175069.0,Graduate,13,Single,Prof-specialty,Not-in-family,White,Male,0,0,50,United-States,<=50K
19319,38,Private,82552.0,Secondary_edu,9,Single,Handlers-cleaners,Not-in-family,White,Male,594,0,50,United-States,<=50K
19320,28,Private,78388.0,Primary_education,6,Single,Prof-specialty,Own-child,White,Female,0,0,38,United-States,<=50K
19321,23,Private,171705.0,Secondary_edu,9,Single,Sales,Unmarried,White,Female,0,0,48,United-States,<=50K
19322,39,Self_employed,315640.0,Graduate,13,Single,Sales,Own-child,Asian-Pac-Islander,Male,0,0,60,Others,<=50K
19323,45,Private,266860.0,Post_Grad,14,Married,Exec-managerial,Husband,White,Male,5013,0,50,United-States,>50K
19324,63,Private,192829.0,Secondary_edu,12,Unmarried,Exec-managerial,Not-in-family,White,Female,0,0,43,United-States,<=50K
19325,60,Civil_servant,237317.0,Secondary_edu,11,Unmarried,Prof-specialty,Unmarried,White,Male,4934,0,40,United-States,>50K
19326,38,Civil_servant,110426.0,PhD,14,Married,Prof-specialty,Wife,White,Female,5013,0,40,United-States,>50K
19327,41,Private,327606.0,Primary_education,8,Unmarried,Craft-repair,Not-in-family,Black,Male,0,0,40,United-States,<=50K
19328,48,Private,39463.2,Secondary_edu,9,Unmarried,Craft-repair,Other-relative,White,Male,0,0,40,United-States,<=50K
19329,33,Private,58582.0,Secondary_edu,9,Married,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
19330,48,Private,155659.0,Secondary_edu,11,Married,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
19331,23,Civil_servant,210029.0,Secondary_edu,10,Single,Adm-clerical,Own-child,White,Female,0,0,20,United-States,<=50K
19332,26,Private,379699.1999999997,Primary_education,5,Married,Craft-repair,Husband,White,Male,0,0,45,United-States,<=50K
19333,55,Self_employed,298449.0,Graduate,13,Married,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
19334,35,Civil_servant,226789.0,Post_Grad,14,Married,Prof-specialty,Husband,White,Male,0,0,60,United-States,<=50K
19335,52,Private,210736.0,Secondary_edu,10,Married,Exec-managerial,Husband,White,Male,3103,0,55,United-States,>50K
19336,46,Civil_servant,111163.0,Secondary_edu,9,Unmarried,Adm-clerical,Unmarried,White,Female,0,0,38,United-States,<=50K
19337,63,Private,76860.0,Secondary_edu,9,Married,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,18,United-States,<=50K
19338,19,Private,92112.0,Secondary_edu,9,Single,Other-service,Own-child,White,Female,0,0,30,United-States,<=50K
19339,62,Civil_servant,136787.0,Secondary_edu,9,Unmarried,Transport-moving,Other-relative,White,Male,0,0,40,United-States,<=50K
19340,22,Private,39463.2,Secondary_edu,10,Single,Transport-moving,Own-child,White,Female,0,0,30,United-States,<=50K
19341,40,Private,360884.0,Secondary_edu,10,Married,Adm-clerical,Wife,White,Female,5013,0,40,United-States,>50K
19342,26,Private,266022.0,Secondary_edu,10,Married,Sales,Husband,White,Male,0,0,50,United-States,<=50K
19343,35,Private,142874.0,Secondary_edu,12,Married,Sales,Own-child,Black,Female,0,0,36,United-States,<=50K
19344,25,Self_employed,72338.0,Secondary_edu,9,Single,Sales,Unmarried,Asian-Pac-Islander,Female,0,0,40,United-States,<=50K
19345,46,Private,177305.0,Secondary_edu,11,Married,Prof-specialty,Wife,Black,Female,0,0,35,United-States,>50K
19346,39,Private,165106.0,Graduate,13,Married,Craft-repair,Not-in-family,White,Male,0,0,50,United-States,>50K
19347,41,Private,379699.1999999997,Secondary_edu,10,Married,Craft-repair,Husband,Black,Male,0,0,45,United-States,>50K
19348,59,Private,189721.0,Graduate,13,Married,Handlers-cleaners,Husband,White,Male,0,0,40,Others,>50K
19349,37,Private,39463.2,Secondary_edu,9,Married,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
19350,38,Private,183279.0,Secondary_edu,10,Married,Craft-repair,Husband,White,Male,0,0,43,United-States,<=50K
19351,33,Private,39463.2,Graduate,13,Single,Exec-managerial,Not-in-family,Asian-Pac-Islander,Male,0,0,40,United-States,<=50K
19352,23,Private,259109.0,Secondary_edu,12,Married,Other-service,Wife,White,Female,0,0,40,Others,<=50K
19353,63,Self_employed,148690.0,Post_Grad,14,Widowed,Prof-specialty,Not-in-family,White,Male,5013,0,18,United-States,>50K
19354,60,Private,125019.0,Graduate,13,Unmarried,Prof-specialty,Not-in-family,White,Female,5013,0,48,United-States,>50K
19355,39,Self_employed,172538.0,Graduate,13,Married,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K
19356,32,Self_employed,379699.1999999997,Secondary_edu,9,Married,Transport-moving,Husband,White,Male,0,0,60,United-States,>50K
19357,26,Private,322547.0,Graduate,13,Single,Prof-specialty,Not-in-family,White,Female,0,0,45,United-States,<=50K
19358,39,Private,300760.0,Secondary_edu,9,Unmarried,Tech-support,Unmarried,White,Female,0,0,50,United-States,<=50K
19359,28,Private,232782.0,Secondary_edu,10,Single,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
19360,29,Private,174645.0,Primary_education,7,Unmarried,Craft-repair,Unmarried,White,Female,0,0,52,United-States,<=50K
19361,43,Private,164693.0,Secondary_edu,11,Married,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K
19362,23,Private,206861.0,Secondary_edu,10,Single,Tech-support,Own-child,White,Male,0,0,25,United-States,<=50K
19363,32,Private,195602.0,Graduate,13,Married,Sales,Husband,White,Male,0,0,45,United-States,>50K
19364,33,Self_employed,379699.1999999997,Secondary_edu,10,Married,Prof-specialty,Wife,White,Female,0,0,60,United-States,>50K
19365,45,Private,116360.0,Secondary_edu,9,Unmarried,Other-service,Not-in-family,Black,Female,0,0,35,United-States,<=50K
19366,48,Private,278530.0,Secondary_edu,9,Unmarried,Craft-repair,Unmarried,White,Male,0,0,40,United-States,<=50K
19367,43,Civil_servant,188291.0,Secondary_edu,14,Married,Prof-specialty,Husband,White,Male,5013,0,45,United-States,>50K
19368,50,Self_employed,163948.0,Secondary_edu,9,Married,Transport-moving,Husband,White,Male,0,0,40,United-States,>50K
19369,63,Private,64544.0,Graduate,13,Single,Tech-support,Not-in-family,White,Male,0,0,40,United-States,>50K
19370,55,Private,101468.0,Secondary_edu,9,Married,Craft-repair,Husband,White,Male,3103,0,40,United-States,>50K
19371,22,Private,107882.0,Graduate,13,Single,Exec-managerial,Own-child,White,Female,0,0,35,United-States,<=50K
19372,32,Self_employed,182691.0,Secondary_edu,9,Single,Other-service,Unmarried,White,Male,0,0,60,United-States,<=50K
19373,27,Private,203776.0,Secondary_edu,12,Married,Exec-managerial,Husband,White,Male,0,0,55,United-States,<=50K
19374,22,Private,201268.0,Graduate,13,Single,Sales,Own-child,White,Female,0,0,18,United-States,<=50K
19375,44,Private,39463.2,Secondary_edu,9,Unmarried,Transport-moving,Not-in-family,White,Male,0,0,60,United-States,<=50K
19376,34,Private,186346.0,Secondary_edu,9,Unmarried,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K
19377,28,Private,196690.0,Secondary_edu,9,Single,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,<=50K
19378,40,Private,99604.0,Post_Grad,14,Married,Prof-specialty,Wife,White,Female,5013,0,24,United-States,>50K
19379,45,Private,194772.0,Secondary_edu,10,Married,Transport-moving,Husband,White,Male,0,0,55,United-States,<=50K
19380,19,Private,95446.0,Primary_education,6,Single,Other-service,Own-child,White,Male,0,0,18,United-States,<=50K
19381,53,Self_employed,257126.0,Primary_education,8,Married,Craft-repair,Husband,White,Male,0,0,45,United-States,<=50K
19382,58,Private,194733.0,Secondary_edu,12,Married,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
19383,55,Self_employed,98361.0,Secondary_edu,9,Single,Craft-repair,Own-child,White,Male,0,0,35,United-States,<=50K
19384,44,Civil_servant,124924.0,Secondary_edu,11,Single,Craft-repair,Not-in-family,White,Male,0,0,44,United-States,<=50K
19385,40,Self_employed,111971.0,Secondary_edu,9,Married,Craft-repair,Husband,White,Male,0,0,30,United-States,<=50K
19386,58,Self_employed,130714.0,Post_Grad,14,Married,Exec-managerial,Husband,White,Male,0,0,50,United-States,<=50K
19387,38,Private,208358.0,Secondary_edu,9,Married,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
19388,62,Private,147627.0,Primary_education,5,Single,Priv-house-serv,Not-in-family,Black,Female,1055,0,22,United-States,<=50K
19389,31,Private,149507.0,Secondary_edu,11,Married,Craft-repair,Husband,White,Male,3464,0,38,United-States,<=50K
19390,31,Private,164870.0,Primary_education,7,Married,Craft-repair,Husband,White,Male,0,0,40,Others,<=50K
19391,30,Private,236861.0,Secondary_edu,9,Single,Exec-managerial,Not-in-family,White,Male,0,0,45,United-States,<=50K
19392,37,Private,220314.0,Secondary_edu,9,Unmarried,Adm-clerical,Unmarried,White,Female,0,0,40,Others,<=50K
19393,38,Civil_servant,329980.0,Secondary_edu,9,Single,Craft-repair,Not-in-family,White,Male,0,0,40,Others,<=50K
19394,58,Civil_servant,318537.0,Primary_education,8,Married,Farming-fishing,Husband,White,Male,0,0,40,United-States,<=50K
19395,30,Private,183284.0,Graduate,13,Married,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
19396,28,Private,334368.0,Secondary_edu,11,Single,Prof-specialty,Not-in-family,White,Female,4650,0,40,United-States,<=50K
19397,46,Private,109227.0,Secondary_edu,10,Unmarried,Exec-managerial,Unmarried,White,Female,0,0,60,United-States,<=50K
